record_id,council,fiscal_year,evidence_date,measurement_date,publication_or_adoption_date,project_ref,project_name,stage,record_type,field_group,field_name,scope,value_text,reason,budget_basis,original_or_current_budget_aud,carry_forward_aud,variation_aud,revised_budget_aud,actual_aud,committed_aud,actual_plus_committed_aud,capacity_metric,capacity_value,capacity_unit,capacity_scope,planning_application,site_or_address,funding_source,ordinary_recovery_classification,disaster_causation_status,damage_access_status,source_type,evidence_quality,verification_status,certification_effect,model_ready,source_title,source_url,source_locator,notes
BLK-014,ALL,,,,,,,,blocker,execution,capacity_vintage_restatement,,"Pre-event fiscal-capacity source availability is now good for the eight pilot/comparison councils, with original-vintage audited ratios and publication dates verified for many key event windows. The remaining blocker is vintage consistency: original and later comparative values materially conflict in Ballina, Lismore and Kiama, so operational-prediction inputs must be locked to the version actually available before the event/budget decision.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,PARTIALLY_RESOLVED_SOURCE_AVAILABILITY; VINTAGE_CONFLICT_REMAINS,blocks_silent_use_of_restated_current_series_but_not_all_capacity_analysis,NO,Experiment 4 handover + accessible audit sources,,,
STA-001,ALL,,,,,,,,completeness_status,audit_status,coverage_summary,,"Accessible uploaded pilot reports 79 council/category budget chains, 312 observed stage values, 83 explicit missing stage values, 32 selected project/program revision records and five audited original-to-actual cash-IPPE pairs.",,,,,,,,,,,,,,,,,,,,uploaded_experiment4_audit,curated_audit_summary,source_derived,descriptive_coverage_not_independent_observations,NO,Experiment 4 audit / handover,,,
STA-002,ALL,,,,,,,,completeness_status,audit_status,model_ready_count,,The uploaded pilot explicitly states the model-ready ordinary panel contains zero rows.,,,,,,,,,,,,,,,,,,,,uploaded_experiment4_audit,curated_audit_summary,source_derived,NO_GO_for_causal_modelling,NO,Experiment 4 audit / handover,,,
STA-003,ALL,,,,,,,,completeness_status,audit_status,canonical_candidate_store,,"The handover states a later candidate store contains 62 projects, 375 project/year/stage slots, 136 nonmissing amounts and 14 numerically complete original→Q1→Q2→Q3→actual chains; none is certified model-ready.",,,,,,,,,,,,,,,,,,,,uploaded_experiment4_audit,curated_audit_summary,source_derived,later_handover_supersedes_earlier_counts,NO,Experiment 4 audit / handover,,,
STA-004,ALL,,,,,,,,completeness_status,audit_status,pre_event_capacity_coverage,,"Earlier audit reports 1,339 annual identity rows across 103 councils and 13 financial years; OPR/UCR/own-source each 1,232 nonmissing and harmonised cash cover 1,129 nonmissing.",,,,,,,,,,,,,,,,,,,,uploaded_experiment4_audit,curated_audit_summary,source_derived,large_fiscal_panel_exists_but_publication_vintage_not_fully_certified,NO,Experiment 4 audit / handover,,,
STA-005,ALL,,,,,,,,completeness_status,audit_status,disaster_join_coverage,,"Earlier audit reports 819 NSW LGA-event activation rows / 165 AGRNs / 122 location codes; 618 normalised exact-name matches to V2, of which 570 link to cash-cover and operating-ratio values.",,,,,,,,,,,,,,,,,,,,uploaded_experiment4_audit,curated_audit_summary,source_derived,candidate_join_not_treatment_certification,NO,Experiment 4 audit / handover,,,
STA-006,ALL,,,,,,,,completeness_status,audit_status,Wagga_original_aggregate_resolved,,"Wagga Wagga 2021/22 aggregate capital original is now directly verified at 137,538,205, removing one previously explicit missing value at the aggregate-program level.",,,,,,,,,,,,,,,,,,,,official_council_report,verified,RESOLVED,does_not_resolve_fixed_ordinary_project_scope_or_same_scope_actual,NO,2021/22 Works in Progress and Budget Revotes,https://meetings.wagga.nsw.gov.au/Open/2022/08/OC_08082022_AGN_4877_AT.PDF,"RP-16, Table A",
STA-007,ALL,,,,,,,,completeness_status,audit_status,Eurobodalla_pre_event_baseline_improved,,"Eurobodalla now has verified pre-event annual capital/service evidence for 2016/17, 2017/18 and 2018/19, including a detailed same-scope 2016/17 stormwater reconciliation. Public QBRs exist for September/December/March in all three years.",,,,,,,,,,,,,,,,,,,,official_annual_reports_and_archive,verified,PARTIALLY_RESOLVED,improves_baseline_measurement_but_not_fixed_project_ID_quarterly_chain_across_controls,NO,Eurobodalla annual reports and performance archive,https://www.esc.nsw.gov.au/council/plans-and-reporting/performance-reporting,Annual reports and quarterly budget archive,
STA-008,ALL,,,,,,,,completeness_status,audit_status,public_source_exhaustion_conclusion,,"Further public-source work materially improves descriptive chains and identifies explicit resource-diversion narratives, but it still does not supply a consistent stable project/asset ID crosswalk, same-scope year-end actuals plus commitments/accruals, asset-level damage/access labels, and validated comparison portfolios across all selected councils.",,,,,,,,,,,,,,,,,,,,audit_synthesis,source-grounded_synthesis,MAXIMAL_PUBLIC_SOURCE_PASS,public_sources_alone_still_insufficient_for_causal_model,NO,Experiment 4 expanded public-source audit,,,
STA-009,ALL,,,,,,,,completeness_status,audit_status,pre_event_capacity_source_coverage,,"Original-vintage or source-linked pre-event capacity metrics are now represented for Ballina, Eurobodalla, Richmond Valley, Snowy Valleys, Lismore, Wagga Wagga, Griffith and Kiama. Capacity-data absence is no longer the dominant blocker for this pilot; source vintage, comparability and event-decision timing remain.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source_grounded_synthesis,PARTIALLY_RESOLVED,focus_remaining_work_on_outcome_identity_accounting_damage_and_controls,NO,Experiment 4 expanded public-source audit,,,
STA-010,ALL,,,,,,,,completeness_status,audit_status,richmond_recovery_reclassification,,Casino Showground has now been reclassified out of the clean ordinary-work candidate pool because official Council records show major Bushfire Local Economic Recovery Fund financing. This is an example of public-source work improving classification rather than merely adding rows.,,,,,,,,,,,,,,,,,,,,official_council_records,verified,RESOLVED_CLASSIFICATION,reduces_false_ordinary_candidates,NO,Richmond Valley Annual Report 2021/22,,,
REQ-001,ALL,,,,,,,,acquisition_requirement,remaining_requirements,canonical_experiment4_files,,"Upload/provide the current Experiment 4 data folder, at minimum experiment4.sqlite and field_gaps.csv, so public-source findings can be mapped deterministically to the 62 canonical project candidates and exact missing cells.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P0,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,"Without these files, no external researcher can safely claim that a new source filled, duplicated or contradicted a particular canonical row."
REQ-002,ALL,,,,,,,,acquisition_requirement,remaining_requirements,versioned_project_asset_ledger,,"For the six pilot councils and relevant years: stable job/asset IDs, names, sites, scope-change/recoding crosswalks, original adopted budgets and dated Q1/Q2/Q3/final revisions.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P0,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,This is the critical identity bridge. Public sources provide partial IDs in Ballina and Wagga but not a consistent cross-council ledger.
REQ-003,ALL,,,,,,,,acquisition_requirement,remaining_requirements,same_scope_actuals_commitments_and_carryovers,,"Year-end actuals on the same project/work-code basis as the budget stages, with commitments/accruals, carryovers, funding sources, GST/cash/accrual definitions and reconciliation totals.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P0,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,Broad cash-IPPE actuals and category totals cannot substitute for same-scope project outcomes.
REQ-004,ALL,,,,,,,,acquisition_requirement,remaining_requirements,damage_access_and_reason_register,,"Project-level deferral/cancellation/completion dates, decision references/reasons, ordinary-versus-reconstruction classification, linked disaster IDs, dated physical-damage evidence and access restrictions.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P0,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,Necessary to separate direct destruction/access delays from displacement of otherwise ordinary works.
REQ-005,ALL,,,,,,,,acquisition_requirement,remaining_requirements,comparison_history_and_pretrends,,"At least three comparable pre-event years, event year and follow-up for the same ordinary portfolio in treated and screened comparison councils, with later disasters and scope changes flagged.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P1,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,"Eurobodalla now has useful service-level pre-event history, but fixed-portfolio parallel/revision-pattern evidence is not certified across treated and controls."
REQ-006,ALL,,,,,,,,acquisition_requirement,remaining_requirements,capacity_source_vintages,,Retain original dated financial statements and publication/adoption dates for each fiscal-capacity measure; never silently replace them with later restated comparatives.,,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P1,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,"Ballina, Lismore and especially Kiama demonstrate material historical-vintage differences."
REQ-007,ALL,,,,,,,,acquisition_requirement,remaining_requirements,control_exposure_screen,,"For Griffith, Kiama, Wagga and any added comparisons, independently verify local hazard exposure, indirect disruption, prior/overlapping events and comparable project mix across the full analysis window.",,,,,,,,,,,,,,,,,,,,expanded_audit_synthesis,source-grounded_requirement,P1,required_before_model_ready_certification,NO,Experiment 4 final public-source acquisition specification,,,Absence from one activation or burn inventory is not proof of zero exposure.
